parent_asin,year_month,topic,topic_label,delta,n_reviews_t,rating,verified_purchase,helpful_vote,review_text
B07M9CVX8K,2019-06,incompatibility,호환 및 규격,0.17222,5,2.0,True,0,not a universal fit at all not what they are designed to be not universal fit at all they tend to come off the washer legs causing worse vibration
B0742D5HSG,2021-09,durability_failure,내구성 고장,0.17222,9,5.0,True,1,how to know if you need a lid switch if your washer starts it s cycle but then halts just before beginning a spin cycle the lid switch has probably failed open if you learn how to open the control panel and unclip the three wire lid switch connector the switch can be removed with two screws on the switch and one connecting the green ground wire to the chassis save all three screws you do not get n
B0742D5HSG,2021-09,durability_failure,내구성 고장,0.17222,9,5.0,True,0,got the job done lid switch went out on my washer i watched a youtube video and me and grandpa installed it easy as pie
B0859WY9BM,2021-03,performance,성능 미달,0.17222,9,1.0,True,0,sadly did not work as advertised would have worked better if it fit did not even open it up an inch disappointed
B0859WY9BM,2021-03,performance,성능 미달,0.17222,9,1.0,True,0,will not work for all door springs this tool was recommended by amazon for my door spring but it would not expand the spring enough to install
B0C65CKXKK,2022-11,incompatibility,호환 및 규격,0.17222,5,3.0,True,2,bulky it is too big to fit in a regular refrigerator except on the top shelf where you would normally put milk if it s on the top shelf than no place for the milk
B07SHPNR3V,2022-07,durability_failure,내구성 고장,0.17222,5,1.0,True,2,updated go with something else they work but not as well as ez cup these are very affordable but also quite thin and tend to break open during a brew i much prefer the ez cup brand but they are much more expensive and come with a bunch of unnecessary plastic update after using more of these i cannot recommend them at all nearly every single one has broken inside the metal cups which spills grinds 
B0C2ZHKWX5,2019-02,incompatibility,호환 및 규격,0.17222,5,1.0,True,0,do not fit we have purchased this three pack of filters before and they worked out fine this time only one of the three would install into the fridge not a happy consumer
B08FDCZRQX,2020-11,leak_damage,누수 및 파손 피해,0.17222,10,2.0,True,4,leaked the first time i used it the very first time we did a load of laundry the machine leaked the leak happened when it came time for the machine to discharge the water at the end of the first wash cycle some water came out through the hose the way it is supposed to do but tons of water came out through the bottom of the machine in the right rear corner we restarted the machine and it happened a
B08FDCZRQX,2020-11,leak_damage,누수 및 파손 피해,0.17222,10,4.0,True,2,an overall great product for my apartment great appliance fairly simple to use i bought the wheeled stand to put my washer on for easy maneuverability i think this is a must if your washer wo not be in the same place at all times one issue i had was that the connecting part from the tube that the water comes from to the appliance itself leaks it s as if the pressure from my faucet is too strong wh
B0032JTS5E,2021-07,incompatibility,호환 및 규격,0.17222,9,1.0,True,1,product did not fit properly resulting in it falling out of refrigerator product broke into two pieces when it fell out of the door not functional lost my money and no replacement
B0032JTS5E,2021-07,incompatibility,호환 및 규격,0.17222,9,1.0,True,0,not compatible with fridigaire frs26 this product is not compatible with my frigidaire frs26 despite it being spec ed to take wf2cb pure source 2 filters it shoots out of the filter slot as soon as you try to get water from the door very disappointing
B07W6ZT54Z,2023-01,build_quality,제작 품질,0.17222,5,1.0,True,0,bought 3 broke immediately when turned on low quality bought 3 and each broke the first time i turned on dryer
B0768PQG24,2018-10,refund_warranty_cs,환불 보증 고객대응,0.17222,10,3.0,True,9,had to return it for a replacement but the replacement unit is pretty good i needed to replace my old 19 cf refrigerator and needed that size again because of the space in my kitchen and there are only 3 models sold with bottom draw freezer in that size kenmore maytag and whirlpool based on pictures they all look the same but consumer reports rated kenmore highest and it was also least expensive s
B0768PQG24,2018-10,refund_warranty_cs,환불 보증 고객대응,0.17222,10,4.0,True,1,first one faulty but replacement is meeting our expectations amazon service excellent updated review the first fridge we received had two separate issues found at different times the door alarm pinged all the time and the icemaker failed to make ice although it sprayed frost all over everything in the freezer i was not happy but i do have to say this amazon customer service did an amazing job conf
B01H6DJJJQ,2017-07,refund_warranty_cs,환불 보증 고객대응,0.17222,10,1.0,True,1,buyer beware i bought this item for my mew keurig hot 2 0 k575 it does not work with my coffee maker and i cannot get a refund for the product
B01H6DJJJQ,2017-07,refund_warranty_cs,환불 보증 고객대응,0.17222,10,1.0,True,1,does not work in k 575 while this kit was great it is unfortunate that the cups did not work in the k 575 the large orange cup worked a few times to make a carafe of coffee but the coffee maker finally sensed it was not made for this machine all of the other cups would not work at all the measuring spoon is very nice and the coffee filters worked for the large cup a few times when the large orange
B07CNQ1G25,2020-01,build_quality,제작 품질,0.17222,9,1.0,True,0,melted plastic cheap plastic that melted on the first use completely useless for my stove
B07CNQ1G25,2020-01,build_quality,제작 품질,0.17222,9,2.0,True,0,not durable initially i liked it because it fit my old oven and worked then i broiled something with the oven door ajar 1 2 inches and the knob melted
B07QGQ4RJZ,2022-03,incompatibility,호환 및 규격,0.17222,10,2.0,True,0,no good i have been using another brand of the reusable k cups and thought i would buy some more i different brand the area the screens cover are too small and do not allow enough water to pass through as quick as the machine passes it though they made a mess and were useless
B07QGQ4RJZ,2022-03,incompatibility,호환 및 규격,0.17222,10,3.0,True,1,did not work as well as i hoped for my k mini the adapter was actually too large and coffee and grounds would spill over so for my k mini the adapter was worthless the reusable cups are maybe 2 3 mm larger than my stock holder which helps keep the lid shut as it s brewing which keeps the coffee from spilling over grounds getting into my coffee i am not able to make a strong enough coffee that i wo
B077BG6R36,2021-09,incompatibility,호환 및 규격,0.17222,10,1.0,True,0,does not fit will be shipping back tomorrow does not fit
B077BG6R36,2021-09,incompatibility,호환 및 규격,0.17222,10,5.0,True,0,nice product quick delivery i bought the wrong size i give 5 stars anyhow because of the speedy delivery and excellent packaging
B075XZ3JCF,2019-08,build_quality,제작 품질,0.17222,9,1.0,True,0,bad quality very poor quality the item arrived already broken the plastic is so thin and fragile
B075XZ3JCF,2019-08,build_quality,제작 품질,0.17222,9,4.0,True,0,exact fit for plugs ordered on sunday and got it on tuesday installed in less than 2 minutes plugs are exact fit but like others the clip is a lil flimsy i folded a piece of cardboard to make sure it stayed just in case the vibration from the machine shook it loose so far so good
B07GC6F1TT,2021-03,incompatibility,호환 및 규격,0.17222,9,1.0,True,1,way to small to fit a regular size oven the product does not fit way to small to short and to narrow it looks like it was to fit a small child s kitchen set
B07GC6F1TT,2021-03,incompatibility,호환 및 규격,0.17222,9,5.0,True,7,a bit too short for many ranges our slide in frigidaire range has a side depth of 23 inches i had been using a matte finish silicone type filler on the sides but the matte finish clashes with the shiny surface of the range cook top this 20 1 2 inches long filler looks nicer but is not long enough to reach the back of the range top i think i will use it for the first 20 1 2 inches and then use a pi
B002UQ107O,2019-10,durability_failure,내구성 고장,0.17204,6,2.0,True,0,not recommended over a side screw in bracket 1 grabber came off after 3 1 2 years other is loose i used this grabber set for an under granite installation the adhesive does work and did hold for a few years purchased nov 21 2015 but it s really just a temporary fix due to the slight force in repeatedly closing the dishwasher door before starting a cycle one grabber detached and the other has some 
B002UQ107O,2019-10,durability_failure,내구성 고장,0.17204,6,4.0,True,0,short and medium term solution moved into a new house noticed the dish washer was not exactly sitting right found these online installed them 2 weeks ago used clamps etc so far so good i would say they for sure wo not last forever but they solved the problem in the short to medium term
B000AST3AK,2021-02,misrepresentation,설명 불일치,0.17195,13,1.0,True,2,beware it s a fake so i have bought this product a few times and had no problem before this time something happened and after the installation there was no water when examining the filters i found that the new one looks different from the old one the printed words on the old one is very clear but the new one s look like from an old ink printer if you look closely you can see shadows i did not need
B000AST3AK,2021-02,misrepresentation,설명 불일치,0.17195,13,1.0,True,0,fake product i do not believe this is a genuine ge fridge filter my refrigerator light comes on when it s time to change the filter it s only been 5 months and the indicator light has not come on but the water tastes awful come to think of it it never tasted like filtered water since installation purchased a new filter lowe s and installed tastes fine now i will be contacting amazon about this sup
B000AST3AK,2021-02,misrepresentation,설명 불일치,0.17195,13,1.0,True,0,defective knockoff does not let water flow it was defective hardly any water could flow through it my certified ge repairman said it was probably a counterfeit i got a new one direct from ge and it works perfectly sadly return window had closed by time i got the new one amazon needs to stop counterfeiters using its platform
B00O7U6I0A,2016-02,purchase_warning,구매 경고,0.17195,13,1.0,True,5,works well with one caveat does not hold up to use we like the ice maker so far but it has an annoying beep that can literally wake you up in the middle of the night unless you empty the tray regularly you are likely to find its recycling process for melted ice will result in 8 distinct loud beeps when the tray is full each time the tray is full if you use little ice it will do this over and over 
B00O7U6I0A,2016-02,purchase_warning,구매 경고,0.17195,13,1.0,True,3,this is a piece of junk worked less than this is a piece of junk worked less than 30 days and quit making ice save your money it s a shame amazon sells such lousy products john
B00O7U6I0A,2016-02,purchase_warning,구매 경고,0.17195,13,2.0,False,1,great machine while it lasted i have purchased 3 of these 1 for me and 2 as gifts for my children they all 3 worked great at the beginning within the first year all 3 had quit working would not recommend his for that reason
B08X9GYJLM,2022-03,performance,성능 미달,0.17195,13,1.0,True,0,does not work got it and it does not work correctly very poorly made
B08X9GYJLM,2022-03,performance,성능 미달,0.17195,13,1.0,True,0,does not work this pod did not fit my keurig despite being designed for it the lid would not close over the pod i tried several different ways
B08X9GYJLM,2022-03,performance,성능 미달,0.17195,13,1.0,True,0,doesn t fit does not work in my new keurig machine contacted seller multiple times seller wanted me to pay full postage to return a 12 99 item so i would lose more money no thanks in trash it s going
B075SHW6BY,2021-02,refund_warranty_cs,환불 보증 고객대응,0.17195,13,2.0,True,1,the second one worked for about 10 months this is a super easy and quick install and fix for anyone looking to save money but not necessarily time the first unit would blow the gfci i attempted to identify the problem and found that the unit had a much lower resistance value than the previous bad unit and the replacement unit i also ran the bad unit and increased the oven temperature by 50f interv
B075SHW6BY,2021-02,refund_warranty_cs,환불 보증 고객대응,0.17195,13,1.0,True,0,not good purchased on feb 5 2020 installed it a week later and it died on feb 20 2021 got in touch with north america hvac and said there was nothing they can do they had a 90 day warranty and said to get in touch with the parts manufacturer we ordered the same part from a different company and has a one year warranty really need to read
B075SHW6BY,2021-02,refund_warranty_cs,환불 보증 고객대응,0.17195,13,3.0,True,0,it only lasted 7 months get something better installed igniter on 8 02 2020 failed on 2 16 2021 that s only 7 months what a pos i am one month out so being eligible for amazones help getting warranty
B0BWBF4MN1,2017-05,leak_damage,누수 및 파손 피해,0.17188,20,1.0,True,10,horrible product does not work well at all 50 bucks wasted i purchased this to use for travelling extended periods of time i thought it would save time and the effort of having to find a laundromat absolutely not this medieval torture device will wear your arm out for 30 minutes 45 minutes and your clothes will never be clean the drainage device did not work so i had to pour excess water out from 
B0BWBF4MN1,2017-05,leak_damage,누수 및 파손 피해,0.17188,20,2.0,True,6,used washer i think it arrived used the drain pipe was not symetrical which made it leak
B0BWBF4MN1,2017-05,leak_damage,누수 및 파손 피해,0.17188,20,1.0,True,4,rather go to the laundry mat this machine is so hard to use and leaks i wish i would of never used my money this is now in the trash what a waste
B0BWBF4MN1,2017-05,leak_damage,누수 및 파손 피해,0.17188,20,2.0,False,1,disappointed leaking cap if i would have wrote this review 2 months ago i would have given it 5 stars but after 2 months of intermittent use it has started to leak i have tried everything and every which way but no matter what i do all the water leaks out the cap while i am using it it s now useless and frustrating save yourself trying money unless you only need a month or so out of it
B0BWBF4MN1,2017-05,leak_damage,누수 및 파손 피해,0.17188,20,4.0,True,6,leaks a bunch but gets the job done this thing sure does leak like crazy at first i tried it on my kitchen counter top but that made a big wet mess it was leaking out the bottom the sides and the top i figured a way to put the lid on to prevent it from leaking out the top but it still leaks from the sides and bottom the second time i used this i put it in the bathtub instead it still leaks but now
B098W5ND23,2022-10,purchase_warning,구매 경고,0.17183,5,1.0,True,0,super loud and freezes up do not buy it s really loud sounds like a monster inside trying to get out
B00ZY70Y78,2019-01,incompatibility,호환 및 규격,0.17183,10,1.0,True,0,did not fit samsung model listed description did not fit samsung model listed in description
B00ZY70Y78,2019-01,incompatibility,호환 및 규격,0.17183,10,1.0,True,0,did not fit my samsung fridge say its compatible according to pn but clearly different end will not even try to screw into reciever
B0BHNSLKNZ,2022-11,incompatibility,호환 및 규격,0.17173,14,1.0,True,2,are you kidding what a piece of crap does not fit it s made of brittle dull finish plastic with lots of flash everywhere nothing like the nicely made cuisinart piece i bought it to replace you may as well buy a no name chinese coffee maker for 1 4 the price just through the whole thing away as needed thanks for nothing cuisinart
B0BHNSLKNZ,2022-11,incompatibility,호환 및 규격,0.17173,14,1.0,True,0,does not fit dcc 3200 i ordered this to replacement my existing filter on my dcc 3200 but it is too big and doesn t fit
B0BHNSLKNZ,2022-11,incompatibility,호환 및 규격,0.17173,14,3.0,True,0,does not fit the 14 cup cuisinart coffee maker does not fit the 14 cup cuisinart coffee maker
B09JY77GCY,2022-06,durability_failure,내구성 고장,0.17172,18,1.0,True,0,get the external water tank came with a dent and n the back i m really happy i got the external water tank you wou be filling that baby all of the time the ice is different than nugget ice but it s really good and doesn t stick together update september 10th ice machine stopped working too late to send back
B09JY77GCY,2022-06,durability_failure,내구성 고장,0.17172,18,1.0,True,0,only worked for 3 months stopped producing ice after 3 months
B09JY77GCY,2022-06,durability_failure,내구성 고장,0.17172,18,1.0,True,0,broke after 2 weeks i really did like the ice it made and its display is a very clean look was hesitant to buy cause some of the reviews weren t very good we ll mine stopped working about 2 weeks after buying amazon was really good about getting everything worked out but i wouldn t recommend buying this
B09JY77GCY,2022-06,durability_failure,내구성 고장,0.17172,18,1.0,False,0,do not waste your money went thru 3 bought for myself for christmas and was so excited we have lots of get togethers at our house and always run out of ice the first one lasted 2 weeks before the fan went out i got sent a replacement after months and that one would not turn on got sent a 3rd and it lasted about 12 weeks before dying i always used distilled water cleaned weekly trying to keep it al
B09JY77GCY,2022-06,durability_failure,내구성 고장,0.17172,18,2.0,False,0,stopped working as soon as warranty expired we loved it when for the 1 year it worked ge does not stand by their product they want 250 to fix it and will only give us a 60 day warranty after that so if it dies again we are out of luck so i am forced to buy another ice maker from another brand shame on you ge
B014ITW6FK,2021-05,incompatibility,호환 및 규격,0.17157,8,1.0,True,1,it was listed under my refrigerators model number did not fit returned product did not fit my refrigerator
B014ITW6FK,2021-05,incompatibility,호환 및 규격,0.17157,8,1.0,True,0,refund not fit for kitchen aid i never received the refund
B01I0GF0LY,2019-09,leak_damage,누수 및 파손 피해,0.17143,5,1.0,True,0,leaks only 1 o ring compared to samsung do not buy it leaks
B07ZYGG924,2021-07,performance,성능 미달,0.17143,10,1.0,True,0,does not work at all there s something important that you have to understand about the suspension rods that are in your washer they actually serve two functions they suspend but they also dampen vibrations with little break pads that are seated above the spring the break pads are what typically get worn out and cause these to need replacement these cheap chinese knockoff rods have no dampening pad
B07ZYGG924,2021-07,performance,성능 미달,0.17143,10,1.0,True,0,did not work did not work i just modified the originals and that fixed the problem
B00DM8K72S,2016-10,build_quality,제작 품질,0.17143,10,2.0,True,1,this shelf is cheap and flimsy
B00DM8K72S,2016-10,build_quality,제작 품질,0.17143,10,1.0,True,1,did not fit on our fridge very flimsy
B077Y8DMHK,2017-06,performance,성능 미달,0.17143,10,1.0,True,2,did not work so returned it amazon was fast to refund my money
B077Y8DMHK,2017-06,performance,성능 미달,0.17143,10,5.0,False,0,very happy customer in dartmouth nova scotia good product very good company to work with when you have a problem with the product you buy the dryer did not work when i turned it on the company replaced the broken on with another and the second one works great i bought this spin dryer because i do not have a cloths dryer i hang them on a cloth line in my spear room and this spin dryer takes out all
B082SJ5PKX,2022-03,durability_failure,내구성 고장,0.17143,5,1.0,True,1,pump failed after a month pump failed
B08BDKHFXL,2020-09,purchase_warning,구매 경고,0.17143,35,1.0,True,7,save your money if i could have given it no stars i would have right out of the package and first fill up it produced no ice instead two red flashing malfunction lights the troubleshooting manual stated that the item had a faulty ice full sensor and must be returned to the manufacturer for replacement i ordered a replacement and they said 3 days for delievery so now labor day 3 day weekend is shot
B08BDKHFXL,2020-09,purchase_warning,구매 경고,0.17143,35,1.0,True,3,replacement ice maker first ice maker stopped working after 3 weeks i returned it for a replacement now this one has stopped working and i am returning it for a refund the fill water light comes on even when there is plenty of water the full cubes light comes on when there are no cubes this was more of a headache than it is worth it worked nicely for a week and then began to fail do not buy this p
B08BDKHFXL,2020-09,purchase_warning,구매 경고,0.17143,35,1.0,True,1,do not buy it started out great then 3 days after return window ended it stopped working correctly it makes 1 batch then gets jammed very disappointed
B08BDKHFXL,2020-09,purchase_warning,구매 경고,0.17143,35,1.0,True,1,less than 30 days of ice update i got a replacement and the same thing happened do not recommend it worked until it didn t it just stopped making ice one day light flashes say ing add water when it s already full followed the troubleshooting process multiple times it would make one batch of ice then stop they sent a replacement but haven t had a chance to set it up yet hopefully this one works lon
B08BDKHFXL,2020-09,purchase_warning,구매 경고,0.17143,35,1.0,True,1,do not buy in the beginning it worked wonderful but we have been having issues it stops frequently now and locks up do not buy
B00R1X7S5Y,2018-11,incompatibility,호환 및 규격,0.17143,5,1.0,True,0,waste of money did not fit my 4 metal dryer aluminum duct it should be a little bigger to fit the 4 metal aluminum but they made it the same size
B08YMMLBKX,2020-08,incompatibility,호환 및 규격,0.17143,10,1.0,True,0,buyer beware incorrect sizing this didn t fit our fridge as the description noted we sent it back and ordered from another seller
B08YMMLBKX,2020-08,incompatibility,호환 및 규격,0.17143,10,5.0,True,0,it fit ordered one do not remember if it was from this seller did not fit ordered again fit perfect part is sturdy better than what came with the fridge
B0C1JXJFG5,2022-11,performance,성능 미달,0.17143,7,1.0,True,4,do not buy i bought this item because im busy and do not want to dishwash by myself when i get this first it did not work at all it has e3 issue and it said it is some heater problems when i reach out to service center they said there is no person who can fix it so i replaced it but when after i changed this it have e3 problems again i do not want to keep this
B0C1JXJFG5,2022-11,performance,성능 미달,0.17143,7,1.0,True,2,e3 error everytime i have purchased this dishwasher 3 times twice returned once it was after 30 days and i lost my money everytime i got e3 error which means the dishwasher not heating the water customer service say it s not fixable the machine is junk very poor quality
B08JGSDWXT,2022-10,performance,성능 미달,0.17143,5,3.0,True,2,good while it lasts our first one did not work at all the replacement was wonderful until it was not this little machine is great while it lasts we have had it for about 6 months and now it just wo not finish a cycle so if you are an avid ice user like we are you might want to spend a little more money on better quality i wish we would have update company reached out and replaced the faulty ice ma
B00JST8RD6,2017-02,performance,성능 미달,0.17137,9,1.0,True,0,a waste of money they do not fit and will not work a waste of money
B00JST8RD6,2017-02,performance,성능 미달,0.17137,9,5.0,True,1,excellent cups slow shipping i gave 5 stars because they work very well and they are cheap mine came with a neat little scoop to load the grounds if you order from sunshine maker expect to get useless tracking data and you will wait about 5 weeks i use a slightly finer grind than in most k cups but it works well in these leaving almost no grounds in my cup i ca not speak to the longevity of these 
B07QGQ4RJZ,2022-01,purchase_warning,구매 경고,0.17133,13,1.0,True,1,does not work well with keurig mini plus do not buy this if you have a keurig mini first you have to replace the k cup adapter which im not sure works with regular k cups next rather than a nice solid stream of coffee it just spits coffee everywhere making one hell of a mess finally it causes water to back up into the top where you place the k cup creating an even larger mess this product is not w
B07QGQ4RJZ,2022-01,purchase_warning,구매 경고,0.17133,13,1.0,True,0,horrible i read the instructions and installed everything as it said to coffee came out of everywhere and spilled all over the place i do not recommend
B07QGQ4RJZ,2022-01,purchase_warning,구매 경고,0.17133,13,1.0,True,0,do not buy not worth the money i used the pod adapter that comes in this pack and the design causes the coffee to spill all over where it is supposed to pit out i ended up using these pods with the adapter included with the keurig and it does not spill all over just buy the pods not with pod adapter you don t need it a waste of money
B07QGQ4RJZ,2022-01,purchase_warning,구매 경고,0.17133,13,1.0,True,0,please read all reviews i think i read maybe the first 5 reviews should have read them all first 6 mornings worked great no problems now the thing has many streams of coffee coming out everywhere tried using less coffee not going past the mesh at the top didn t make any difference it s a total disaster with coffee all over the counter and less coffee in the cup false advertising do not buy you wil
B07VRTN6JX,2021-02,durability_failure,내구성 고장,0.17128,11,2.0,True,0,broke within a year fit just fine but shelf broke within 10 months
B07VRTN6JX,2021-02,durability_failure,내구성 고장,0.17128,11,5.0,True,0,great replacement mine broke and this came in fast and fit thank you
B07VRTN6JX,2021-02,durability_failure,내구성 고장,0.17128,11,5.0,True,0,why did i wait so long to replace broken shelf easy to install freed up primary shelf space for larger items
B08NRPKPNC,2022-04,performance,성능 미달,0.17125,21,2.0,True,1,not enough ice although this looks nice and does do it s job i was greatly disappointed that the place where it catches ice was not deep enough to collect a lot of ice also what would happen after the 2nd or third batch it would not fall all the way down causing a buildup of ice on the top which then the machine would stop making ice thinking it was full when it wasn t this would then cause the ic
B08NRPKPNC,2022-04,performance,성능 미달,0.17125,21,1.0,True,0,do not buy a used item from amazon product was cheaper but it did not work or chill it actually made the water warmer
B08NRPKPNC,2022-04,performance,성능 미달,0.17125,21,1.0,True,0,does not work seller wo not pay for return shipping this thing worked for 1 day now it says fill water and water is full seller wo not pay for return shipping and thats gonna be 60 bucks do not buy it
B08NRPKPNC,2022-04,performance,성능 미달,0.17125,21,4.0,True,0,great customer service received 1 did not work contacted company sent a replacement within a week works great
B07XGRY396,2021-10,incompatibility,호환 및 규격,0.17117,6,1.0,True,2,very depressed by this product did not fit the brew funnel the grounds fell over the basket filter just like the short filters
B07XGRY396,2021-10,incompatibility,호환 및 규격,0.17117,6,3.0,True,0,too tall for home use coffee maker description said for home coffee maker but they were too tall and the base was too wide i should have taken measurements to compare
B01FSR3X7Q,2018-11,durability_failure,내구성 고장,0.17117,12,1.0,True,0,no ball bearing does not last no ball bearing in it
B01FSR3X7Q,2018-11,durability_failure,내구성 고장,0.17117,12,1.0,True,0,flimsy breaks easily this product broke after only a month so disappointing
B01FSR3X7Q,2018-11,durability_failure,내구성 고장,0.17117,12,1.0,True,0,did not even last 4 months the original idler pulley lasted roughly 2 years and 2 months before it failed while this idler pulley does fit great it only lasted just under 4 months ended up ordering a slightly pricier idler pulley with a ball bearing design i would rather buy a new dryer than have to replace this part every 3 to 4 times per year my specific model is the samsung dv48j7770ep a2
B01FSR3X7Q,2018-11,durability_failure,내구성 고장,0.17117,12,5.0,True,0,great product thank you my dryer stopped working and it was this pulley that broke thank goodness i was able to get it from here seems to be working great
B0C86NF3DH,2019-09,durability_failure,내구성 고장,0.17117,6,1.0,True,5,very unreliable i only used the dryer about 8 times then it stopped working when i checked it turned out it has no waranty
B0C86NF3DH,2019-09,durability_failure,내구성 고장,0.17117,6,5.0,True,0,works fantastic my original laundry alternative spin dryer died this one is so much better
B071KQY5TJ,2018-06,leak_damage,누수 및 파손 피해,0.17117,9,3.0,True,38,great if you like to buy new clothes the lint catcher eats them get this temperamental plastic tub level or else you will be in for a hilariously violent surprise i built us a custom cart to have it elevated for drainage near our kitchen sink but it was literally just barelyyyy unlevel and shook so violently and did not even set off the safety switch which senses off balance vibrations and should 
B071KQY5TJ,2018-06,leak_damage,누수 및 파손 피해,0.17117,9,3.0,True,3,overpriced i bought this a little over six months ago when the price was 159 the price has now gone up by about 25 which is a bit much for this product it is pretty bare bones and i had to replace all the drain hose clamps as they did not seal so water leaked on the floor at 159 i was willing to put up with some inconvenience and minor repairs if it lasts two years it would have been worth it in m
B071KQY5TJ,2018-06,leak_damage,누수 및 파손 피해,0.17117,9,5.0,True,1,i am in love omg i am in love best thing i have ever bought it is definitely worth it i was reading the reviews and i was hesitant at first about it leaking but it was super easy to hook up and and gets the job done a true life saver
B0B1MYLKCP,2022-02,durability_failure,내구성 고장,0.17105,12,1.0,True,1,do not waste your money stopped working after 2 months ice always had a strange flavor to it as well
B0B1MYLKCP,2022-02,durability_failure,내구성 고장,0.17105,12,1.0,True,0,please do not waste your money this ice maker worked amazing for 3 months and then it just stopped working i restarted and drained it with no luck
B0B1MYLKCP,2022-02,durability_failure,내구성 고장,0.17105,12,2.0,True,0,not what i expected was looking forward to this ice maker but it was kinda disappointing it s fans are pretty noisy and not even 2months after having it water pump went out now i need to get it repaired or buy a new one
B0B1MYLKCP,2022-02,durability_failure,내구성 고장,0.17105,12,3.0,True,1,stopped working just out of 90 days overall do not like this as well as the ice maker i have at camp which is a different brand it is noisy and the ice cubes do not seem to last as long so i don t think the machine is well insulated was most frustrated though when it stopped pumping any water to make ice cubes just past the 90 day mark amazon provided numbers to contact for igloo who was most unhe
B0B1MYLKCP,2022-02,durability_failure,내구성 고장,0.17105,12,5.0,True,0,disappointed i ve had my ice maker less than six months and it just stopped working
B09MM7BH9P,2020-04,durability_failure,내구성 고장,0.17105,12,1.0,True,0,broke after 11 months loved it when it worked spin dry no longer functions after less than a year of light use
B09MM7BH9P,2020-04,durability_failure,내구성 고장,0.17105,12,4.0,True,1,strong washing action the power of this little washer surprised me that it moved the clothes around briskly and cleans clothes well also it holds a good amount of items even a pair of jeans the spinner frustrated me because you must set and balance items just so or it is shaking and you need to reset it now i am getting used to how to place items in the spinner it is going smoother my giantex came
B09MM7BH9P,2020-04,durability_failure,내구성 고장,0.17105,12,4.0,True,0,cleans clothes numerous design flaws over priced i purchased this mini washer in may 2019 i does wash my clothes flat sheets cleans them in spite of that it has numerous design flaws straight out of the box the new washer had dirt on the dials and the bottom of the machine leaves dark marks wherever it stands they are a nightmare to clean the hoses are made of thee cheapest materials the gravity d
B0179LQ0VA,2022-02,performance,성능 미달,0.17105,12,1.0,True,1,simply put does not work as advertised i have an older model keurig 2 0 with the grayscale screen display and these carafe cups do not work as specified be careful when buying these they must be hacked to use due to the optical sensor in the unit it reads the barcode on the keurig branded k cups pods
B0179LQ0VA,2022-02,performance,성능 미달,0.17105,12,1.0,True,0,does not work for me i really do not know what other people are doing to make this work but it wo not work for me every time i think i have figured out the trick i get the oops message again i am trying to get in touch with customer support but it does not bode well when the box says these get around keurig s drm and then does not
B0179LQ0VA,2022-02,performance,성능 미달,0.17105,12,5.0,True,0,works in my kurig 2 coffee maker works in my kurig 2 coffee maker bought them to replace the old one that i had it must have changed color or something over the years and would not work in my kurig 2 machine i called keurig and they were no help to me but this new part works every time
B01CBWDY0C,2021-09,performance,성능 미달,0.17105,8,1.0,True,0,do not buy these pods do not work at all i followed all the instructions and pressed is tight as possible all i got was very very weak coffee
B01CBWDY0C,2021-09,performance,성능 미달,0.17105,8,1.0,True,0,does not work well it did not let the water flow correctly and most ended up in the empty cartridge container used foe nespresso compatible insta pod not happy
B06XP8WLFS,2022-10,return_blocked,반품 차단,0.17105,8,1.0,True,0,absolutely does not fit on your burners i wish i had read the other reviews first these are thin but the sides are not thin enough to slide between the burners they absolutely will not stay on worse they are non returnable refund or replacement only if defective which makes them completely useless if you need burner covers for gas stoves go for the ones that cover two burners at once it s annoying
B06XP8WLFS,2022-10,return_blocked,반품 차단,0.17105,8,1.0,True,0,cheap product you cannot return avoid product is very cheap and flimsy they are warped and won t sit flat they also aren t big enough to cover the larger 2 burners additionally they were wrapped is plastic but had a weird residue covering them cannot process an amazon return because they are a third party seller and trying to go through the seller gives you the run around if you click on warranty 
B014LOFZTQ,2017-04,performance,성능 미달,0.17098,26,1.0,True,1,does not work on my product the kerug has a error when i try to make a pot
B014LOFZTQ,2017-04,performance,성능 미달,0.17098,26,1.0,True,0,does not work in newest model does not work with the newest model unless you cut the green dot on top of a caraf k cup out and tape it to this filter
B014LOFZTQ,2017-04,performance,성능 미달,0.17098,26,2.0,True,0,did not work in my k575 unit
B014LOFZTQ,2017-04,performance,성능 미달,0.17098,26,1.0,True,0,disappointed does not work with kuerig 2 0 if you hold the lid up to a light you will see that there is nothing imbedded in the plastic to fool the 2 0 kuerigs disappointed
B014LOFZTQ,2017-04,performance,성능 미달,0.17098,26,1.0,True,0,does not work kurig 575 does not recognize this
B0BYYXCL6L,2021-05,leak_damage,누수 및 파손 피해,0.17094,9,1.0,True,1,did not seal correctly i really wanted this filter to work this filter did not seat seal i correctly lots of leaking water everywhere ordered the original now
B0BYYXCL6L,2021-05,leak_damage,누수 및 파손 피해,0.17094,9,5.0,True,0,works great took out the old filter and installed this one it has been working for weeks now without problems not sure why some people are complaining about leaks or fit issues i did not have any issues
B0000CF4DJ,2021-07,performance,성능 미달,0.17094,9,2.0,True,0,i certainly would not brag about this product it does not work very well we buy the flat basket filters for our drip coffee pot and this really struggles to grasp only one filter at a time it ends up being easier just to struggle with my fingers to separate them which i was doing before i bought this i was hoping this was more along the lines of the old sticky end on a stick type that i used to us
