parent_asin,year_month,n_reviews_t,n_reviews_p3,text_reliability,topic,topic_label,rate_t,rate_p3,rate_t_shrunk,delta,is_surge,count_t,surge_confidence
B003BIGDLI,2017-10,6,12.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B08MZVDKF7,2020-06,6,8.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B0C5BFQLRL,2021-02,6,9.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B00KJ07SEM,2019-01,12,26.0,0.7059,durability_failure,내구성 고장,0.16667,0.0,0.14003,0.16667,1,2,strong
B005459KTI,2019-03,6,3.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0768MWZJD,2018-05,6,12.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B00ZYE4CNI,2018-05,6,26.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B00DH21WN2,2016-10,6,24.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B00DZU897S,2018-05,6,17.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B004XLDE5A,2018-05,6,14.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B00AUDAE4O,2020-03,6,26.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B0CBSGSG5H,2017-09,6,7.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B0763BMN9T,2019-09,6,19.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B01IF0BX70,2019-09,6,25.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B01HPXMEE4,2019-09,6,14.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B01AJISKHC,2019-09,6,13.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B074VG4CM8,2019-02,6,7.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B077XWSM7L,2019-04,12,60.0,0.7059,durability_failure,내구성 고장,0.25,0.08333,0.19886,0.16667,1,3,strong
B01FT5DSB8,2017-03,6,13.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0BS6DT646,2019-08,6,12.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B08R7LF2K2,2021-03,6,2.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B08R9W68NG,2021-03,6,6.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B082J5K5R9,2019-06,6,13.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B07GJ8Q5MH,2019-12,6,7.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B0872PG68F,2020-09,12,63.0,0.7059,build_quality,제작 품질,0.16667,0.0,0.12386,0.16667,1,2,strong
B0BDKBYN2L,2022-11,6,2.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B0BSF6FF2M,2018-05,6,27.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B0194FZSQM,2019-02,6,22.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B01IFPSKD0,2019-02,6,20.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00DM8K72S,2019-02,6,12.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0BLMPHLWY,2019-06,6,18.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B0B1MYLKCP,2022-11,6,23.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B08B7P4MCG,2021-07,6,5.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B08WL4V6DB,2022-07,6,10.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B083QPW2G9,2020-03,6,23.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B01EKO8OQ8,2018-02,6,9.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B01AGQ4MH4,2018-02,6,21.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B00ZYE4CNI,2019-12,6,37.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B00DM8KM82,2019-12,6,18.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B07QFG55SY,2016-08,6,8.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B00VC55Y08,2016-09,6,10.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B073BLHCND,2022-07,6,13.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B07TM5FCSD,2022-06,6,6.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B00ZY5H5JK,2018-05,6,20.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B0BLKB8WR3,2017-12,6,25.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B09R44NBWP,2022-05,6,8.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B0BQYLS7L9,2023-01,6,8.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B074C3ZWD7,2018-02,6,6.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B07786Z3V1,2019-08,6,44.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B0BLMPHLWY,2020-03,6,28.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B07CNQ1G25,2019-08,6,13.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B086M7PY69,2020-12,6,13.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B00PACUZPS,2017-01,12,38.0,0.7059,performance,성능 미달,0.16667,0.0,0.12516,0.16667,1,2,strong
B01EIXNKUG,2017-01,12,12.0,0.7059,performance,성능 미달,0.16667,0.0,0.12516,0.16667,1,2,strong
B083HYXC4Q,2021-04,6,29.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B000NCTOUM,2017-01,12,48.0,0.7059,performance,성능 미달,0.16667,0.0,0.12516,0.16667,1,2,strong
B09MKRG4YK,2022-11,6,2.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B0B81HGSSB,2021-03,6,4.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B00OS24EAI,2017-02,6,19.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0BTQ65MY9,2017-01,6,26.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00M9ICOV4,2017-02,6,25.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07PJ7ZBZZ,2021-04,6,11.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B00AQ6VTIK,2019-08,6,28.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B0C9CD26SZ,2022-06,6,7.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B005AR70O2,2016-03,6,7.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B08R7LF2K2,2021-03,6,2.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B0C4SMYKRR,2021-03,12,17.0,0.7059,misrepresentation,설명 불일치,0.16667,0.0,0.11972,0.16667,1,2,strong
B09877X7B1,2022-07,6,12.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B001ICUSGK,2019-04,6,12.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0BRJPMZ9G,2019-03,6,9.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07P11KHTT,2019-04,6,18.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B07D44J9SW,2018-02,6,15.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B0B2J6QXZ3,2022-11,6,10.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B01N1XSKZM,2019-11,6,5.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B0C4NG3VSP,2019-03,6,12.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07KCVKR6L,2019-03,6,9.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07B5BYRP1,2021-04,6,7.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B003BIGDN6,2016-03,6,20.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B076JHTQD8,2017-01,18,8.0,0.7826,performance,성능 미달,0.16667,0.0,0.13599,0.16667,1,3,strong
B00W1W2DFA,2019-04,6,11.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0951WG98R,2021-09,6,18.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B07QGQ4RJZ,2020-07,12,30.0,0.7059,purchase_warning,구매 경고,0.16667,0.0,0.1258,0.16667,1,2,strong
B00INXG9MY,2019-10,6,23.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B01HIT0XCA,2017-11,6,40.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B00K8FPSSG,2016-11,6,2.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B07VDS1QBF,2019-09,6,1.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B084ZGBWPF,2019-09,6,4.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B09214CJBN,2019-12,6,6.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B003BNZ954,2016-11,6,18.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B073RLMPHM,2018-06,6,10.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B0BKQKMRHF,2019-06,6,2.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07Q5GR251,2019-10,10,60.0,0.6667,purchase_warning,구매 경고,0.2,0.03333,0.14257,0.16667,1,2,strong
B07G93ML2C,2019-06,6,5.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B07GBNDGJQ,2019-06,6,4.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B07RS9Q8F7,2020-07,8,12.0,0.6154,purchase_warning,구매 경고,0.25,0.08333,0.16451,0.16667,1,2,moderate
B07W6ZT54Z,2020-07,6,7.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B0BLMPHLWY,2021-11,6,10.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B08NPT1HN1,2021-03,6,4.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B01I0GF0LY,2019-03,6,7.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B082TXLTX2,2023-02,6,18.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B006E7VTSK,2018-07,6,13.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B078RR85BS,2019-06,6,12.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B09HWCBPKD,2020-05,12,38.0,0.7059,incompatibility,호환 및 규격,0.16667,0.0,0.12941,0.16667,1,2,strong
B07Z67CQN6,2021-09,6,23.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B07488SRD7,2017-11,6,14.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B07CMT7WW9,2019-09,6,19.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00ZY5H5JK,2016-09,18,20.0,0.7826,performance,성능 미달,0.16667,0.0,0.13599,0.16667,1,3,strong
B018SW6K7I,2016-09,6,4.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07VRDN8B9,2021-03,6,6.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B07KP6X4YK,2021-03,6,25.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B0C5F6QZVH,2016-04,6,35.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B000IJTBFS,2018-06,6,14.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B0179LQ0VA,2019-04,6,27.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B07PY1PLXS,2019-06,6,2.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B0B2D7L648,2021-09,6,11.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B0748D7XFS,2017-11,6,21.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B00AYBKJFG,2016-10,6,28.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07JZY1T2X,2021-03,6,6.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B074124N36,2021-03,6,16.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B07D7JR5Q5,2022-11,6,29.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B0BTQ6TY68,2016-03,6,16.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B088QXZDYJ,2023-02,6,10.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B0000CF4DJ,2016-09,6,8.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07XGRY396,2021-10,6,37.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B08ZCG9TH1,2021-10,6,15.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B082LWZCBB,2021-10,6,16.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B008YDT3PI,2016-05,6,8.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B00314WY0G,2020-02,6,15.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B088MMFPK9,2016-10,12,25.0,0.7059,misrepresentation,설명 불일치,0.16667,0.0,0.11972,0.16667,1,2,strong
B09D3B5DF9,2021-06,6,19.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B07BFGZQ65,2019-02,6,12.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B093KLWWZZ,2020-07,12,15.0,0.7059,purchase_warning,구매 경고,0.16667,0.0,0.1258,0.16667,1,2,strong
B095H7V386,2020-07,6,5.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B078WJS3H3,2019-11,6,19.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07MPY7BFY,2019-05,6,4.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B07NDTJF8S,2019-05,6,6.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B09GP4ZKHC,2022-09,6,18.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B07TP267QR,2021-07,6,14.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B07CP1KY9M,2019-06,6,9.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B0B2W8DNJ6,2020-02,6,22.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B0BLKB8WR3,2021-07,12,50.0,0.7059,shipping_packaging,배송 및 포장,0.16667,0.0,0.11948,0.16667,1,2,strong
B078MZ61N3,2019-10,6,29.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B0BWN6K92F,2020-05,6,11.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B07DPJNYCR,2021-12,6,6.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B01HIT0XCA,2018-07,9,18.0,0.6429,build_quality,제작 품질,0.22222,0.05556,0.1504,0.16667,1,2,moderate
B01LVYZEQZ,2019-11,6,13.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07TP6LVSC,2021-07,6,8.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B07Q59JFJJ,2018-07,18,16.0,0.7826,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.13489,0.16667,1,3,strong
B002MYZ106,2016-01,6,1.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B0C86NF3DH,2019-09,6,37.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B07H3BNVBY,2019-11,6,33.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0BVFV4JD7,2022-09,6,28.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B00C29G7K4,2021-07,6,10.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B0BHNTM7G6,2022-09,6,4.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B00Y1RZKTY,2021-04,6,12.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B0053Y34GK,2016-04,6,15.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B006E7VTSK,2019-11,6,11.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B003ZE5NPK,2019-11,6,18.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00DM8K1UG,2019-11,6,7.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B018SW6K7I,2016-09,6,4.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B0BXRCNZYF,2021-10,6,20.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B00DZU897S,2017-11,6,20.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B0838W1PPW,2021-03,6,7.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B00O80WKHO,2016-09,6,45.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B00GN92KQ4,2016-09,6,19.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B01AZXG94C,2016-09,6,19.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B01M8MXPYM,2021-07,6,12.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B0BLZQYHPT,2020-07,6,7.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B00314WY0G,2022-11,6,15.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B0BX9GK3PB,2016-02,6,18.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B08SMCCWF8,2019-11,6,13.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B00MHOFTLM,2019-06,6,13.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B08WWKW8HT,2019-11,6,7.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B01DNYOKHS,2019-06,6,45.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B086WMG49L,2020-02,12,18.0,0.7059,return_intent,반품 의사,0.16667,0.0,0.12021,0.16667,1,2,strong
B0BZJCGC6G,2021-07,6,15.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B0049I9OYC,2019-12,6,7.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B079T4XXQY,2020-04,6,45.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B0BZJCGC6G,2018-03,6,20.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B07C35H4ND,2022-02,6,14.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B09RK9Z5X5,2019-07,6,9.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00FZXGZTC,2019-08,6,1.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00GK4P77G,2019-08,6,18.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00XNK6ZG2,2019-08,6,16.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00NMNLNLM,2017-04,6,17.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B01CYBRSK2,2016-10,6,15.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00K1QUO5Y,2016-09,6,10.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B077VS2WTH,2018-04,6,11.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B07MWTNDXT,2018-04,6,34.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B074C3ZWD7,2022-02,6,8.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B00FZXGZTC,2019-12,6,13.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B003P2WP8A,2017-12,6,10.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B07QF52RDK,2019-07,12,2.0,0.7059,performance,성능 미달,0.16667,0.0,0.12516,0.16667,1,2,strong
B01MZ6JL9P,2017-05,6,9.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B0C6CLBBQ1,2017-05,6,17.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B07Q656H55,2019-11,6,15.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B01MZ6JL9P,2017-06,6,14.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B0C27QFBTS,2019-06,6,15.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B07869MSC5,2018-12,6,20.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B0BLMPHLWY,2019-06,6,18.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07HJHBYJ4,2019-07,6,21.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B005AR70O2,2016-11,6,21.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B081JPST5F,2021-07,12,46.0,0.7059,misrepresentation,설명 불일치,0.16667,0.0,0.11972,0.16667,1,2,strong
B0C7ZFZ7W7,2020-06,6,8.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B00DM8JL4I,2019-07,6,5.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B00DM8K1NS,2019-07,12,27.0,0.7059,incompatibility,호환 및 규격,0.16667,0.0,0.12941,0.16667,1,2,strong
B0773FWJ2Y,2019-11,6,9.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B001ICYB2M,2020-07,6,7.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B00XNOOJ9I,2020-07,6,18.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B01L2O6VTQ,2019-07,6,4.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B0BGLGNM67,2022-02,6,22.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B01N1XSKZM,2019-11,6,5.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B0169T71UW,2021-02,12,33.0,0.7059,leak_damage,누수 및 파손 피해,0.16667,0.0,0.12275,0.16667,1,2,strong
